lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,start_qtr_dt
1007,FY2016Q2,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1754771,73945,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1012,FY2016Q2,Spirits,Liqueurs,Cream/Dairy Liqueurs,6423008,264183,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1017,FY2016Q2,Spirits,Liqueurs,Fruit Liqueurs,4271418,167598,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1022,FY2016Q2,Spirits,Liqueurs,Nut Liqueurs,1494587,66033,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1027,FY2016Q2,Spirits,Liqueurs,Other Liqueurs,567498,20582,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1032,FY2016Q2,Spirits,Liqueurs,Whiskey Liqueurs,1437273,48361,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1037,FY2016Q2,Spirits,Other Spirits,Cachaca,47343,1455,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1042,FY2016Q2,Spirits,Other Spirits,Flavoured Spirits,557607,11951,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1047,FY2016Q2,Spirits,Other Spirits,Miscellaneous/Other Spirits,483804,13989,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1052,FY2016Q2,Spirits,Other Spirits,Moonshine Spirits,218267,6142,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1057,FY2016Q2,Spirits,Other Spirits,Ready to Mix Cocktails,775101,40005,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1062,FY2016Q2,Spirits,Other Spirits,Ready to Serve Cocktails,554516,29541,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1067,FY2016Q2,Spirits,Other Spirits,Schnapps and Akvavit,65349,1784,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1072,FY2016Q2,Spirits,Rum,Amber Rum,5798807,222862,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1077,FY2016Q2,Spirits,Rum,Dark Rum,2825395,111689,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1082,FY2016Q2,Spirits,Rum,Flavoured Rum,262277,10880,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1087,FY2016Q2,Spirits,Rum,Spiced Rum,7832219,288757,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1092,FY2016Q2,Spirits,Rum,White Rum,8643607,369295,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1097,FY2016Q2,Spirits,Tequila,Blanco/Silver Tequila,2035616,55300,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1102,FY2016Q2,Spirits,Tequila,Flavoured Tequila,117312,3142,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1107,FY2016Q2,Spirits,Tequila,Gold Tequila,5527895,167096,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1112,FY2016Q2,Spirits,Tequila,Mezcal,83181,1282,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1117,FY2016Q2,Spirits,Vodka,Flavoured Vodka,3733985,143655,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1122,FY2016Q2,Spirits,Vodka,Straight Vodka,51157090,2054247,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1127,FY2016Q2,Spirits,Whisky,American Whiskey,2339247,74406,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1132,FY2016Q2,Spirits,Whisky,Blended Malt Scotch Whisky,54434,663,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1137,FY2016Q2,Spirits,Whisky,Blended Scotch Whisky,6971000,244767,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1142,FY2016Q2,Spirits,Whisky,Bourbon Whiskey,2467404,71203,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1147,FY2016Q2,Spirits,Whisky,Canadian Whisky,24635813,1015300,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1152,FY2016Q2,Spirits,Whisky,Flavoured Whisky,48120,1804,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1157,FY2016Q2,Spirits,Whisky,Irish Whiskey,2010578,58909,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1162,FY2016Q2,Spirits,Whisky,Other Country Whisky,265458,2822,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1167,FY2016Q2,Spirits,Whisky,Single Malt Scotch Whisky,7156578,98549,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1172,FY2016Q2,Wine,Argentina Wine,Argentina Red Wine,8199738,578593,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1177,FY2016Q2,Wine,Argentina Wine,Argentina Rose Wine,93491,7521,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1182,FY2016Q2,Wine,Argentina Wine,Argentina Sparkling Wine,6579,351,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1187,FY2016Q2,Wine,Argentina Wine,Argentina White Wine,891934,78515,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1192,FY2016Q2,Wine,Australia Wine,Australia Red Wine,9752784,688126,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1197,FY2016Q2,Wine,Australia Wine,Australia Rose Wine,161663,14618,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1202,FY2016Q2,Wine,Australia Wine,Australia Sparkling Wine,561423,45411,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1207,FY2016Q2,Wine,Australia Wine,Australia White Wine,5395647,502502,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1212,FY2016Q2,Wine,Austria Wine,Austria Red Wine,7794,360,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1217,FY2016Q2,Wine,Austria Wine,Austria Rose Wine,1274,50,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1222,FY2016Q2,Wine,Austria Wine,Austria Sparkling Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1227,FY2016Q2,Wine,Austria Wine,Austria White Wine,57437,2561,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1232,FY2016Q2,Wine,Bulgaria Wine,Bulgaria Red Wine,15583,1346,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1237,FY2016Q2,Wine,Bulgaria Wine,Bulgaria Sparkling Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1242,FY2016Q2,Wine,Bulgaria Wine,Bulgaria White Wine,204,18,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1247,FY2016Q2,Wine,Canada - BC,Canada - BC Dessert Wine,298668,6663,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1252,FY2016Q2,Wine,Canada - BC,Canada - BC Fruit Wine,1642446,73242,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1257,FY2016Q2,Wine,Canada - BC,Canada - BC Ice Wine,2823478,21484,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1262,FY2016Q2,Wine,Canada - BC,Canada - BC Red Wine,56420736,4372880,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1267,FY2016Q2,Wine,Canada - BC,Canada - BC Rose Wine,5551134,378933,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1272,FY2016Q2,Wine,Canada - BC,Canada - BC Sparkling Wine,2170864,93093,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1277,FY2016Q2,Wine,Canada - BC,Canada - BC White Wine,61788492,5528378,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1282,FY2016Q2,Wine,Canada - Other,Canada - Other Dessert Wine,3510,112,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1287,FY2016Q2,Wine,Canada - Other,Canada - Other Fruit Wine,22990,418,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1292,FY2016Q2,Wine,Canada - Other,Canada - Other Ice Wine,1405968,17689,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1297,FY2016Q2,Wine,Canada - Other,Canada - Other Red Wine,94156,3331,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1302,FY2016Q2,Wine,Canada - Other,Canada - Other Rose Wine,143,9,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1307,FY2016Q2,Wine,Canada - Other,Canada - Other Sparkling Wine,334738,53221,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1312,FY2016Q2,Wine,Canada - Other,Canada - Other White Wine,37983,2532,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1317,FY2016Q2,Wine,Chile Wine,Chile Fruit and Dessert Wine,5829,180,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1322,FY2016Q2,Wine,Chile Wine,Chile Red Wine,5726081,530849,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1327,FY2016Q2,Wine,Chile Wine,Chile Rose Wine,45737,4036,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1332,FY2016Q2,Wine,Chile Wine,Chile Sparkling Wine,40258,2378,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1337,FY2016Q2,Wine,Chile Wine,Chile White Wine,2969464,311006,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1342,FY2016Q2,Wine,China Wine,China Fruit and Dessert Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1347,FY2016Q2,Wine,China Wine,China Red Wine,4830,216,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1352,FY2016Q2,Wine,China Wine,China White Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1357,FY2016Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,1849234,173847,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1362,FY2016Q2,Wine,Fortified Wine,Other Fortified Import Wine,425903,29795,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1367,FY2016Q2,Wine,Fortified Wine,Port Wine,515141,16670,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1372,FY2016Q2,Wine,Fortified Wine,Sherry Wine,206809,11964,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1377,FY2016Q2,Wine,Fortified Wine,Vermouth Wine,437246,45745,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1382,FY2016Q2,Wine,France Wine,France Champagne Wine,2838507,34040,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1387,FY2016Q2,Wine,France Wine,France Fruit and Dessert Wine,51707,630,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1392,FY2016Q2,Wine,France Wine,France Red Wine,9612775,359753,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1397,FY2016Q2,Wine,France Wine,France Rose Wine,1087683,68722,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1402,FY2016Q2,Wine,France Wine,France Sparkling Wine,555693,31529,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1407,FY2016Q2,Wine,France Wine,France White Wine,3263923,170486,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1412,FY2016Q2,Wine,Georgia Wine,Georgia Red Wine,31841,1707,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1417,FY2016Q2,Wine,Georgia Wine,Georgia White Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1422,FY2016Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1427,FY2016Q2,Wine,Germany Wine,Germany Red Wine,27257,2090,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1432,FY2016Q2,Wine,Germany Wine,Germany Rose Wine,14975,1448,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1437,FY2016Q2,Wine,Germany Wine,Germany Sparkling Wine,557486,35352,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1442,FY2016Q2,Wine,Germany Wine,Germany White Wine,1410287,105763,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1447,FY2016Q2,Wine,Greece Wine,Greece Red Wine,100550,8730,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1452,FY2016Q2,Wine,Greece Wine,Greece Rose Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1457,FY2016Q2,Wine,Greece Wine,Greece White Wine,122241,11491,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1462,FY2016Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,9843,178,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1467,FY2016Q2,Wine,Hungary Wine,Hungary Red Wine,36324,2965,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1472,FY2016Q2,Wine,Hungary Wine,Hungary Sparkling Wine,40231,3440,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1477,FY2016Q2,Wine,Hungary Wine,Hungary White Wine,165046,15883,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1482,FY2016Q2,Wine,Israel Wine,Israel Red Wine,36678,1883,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1487,FY2016Q2,Wine,Israel Wine,Israel Rose Wine,4359,250,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1492,FY2016Q2,Wine,Israel Wine,Israel White Wine,14331,843,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1497,FY2016Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,3393,29,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1502,FY2016Q2,Wine,Italy Wine,Italy Red Wine,9216954,525818,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1507,FY2016Q2,Wine,Italy Wine,Italy Rose Wine,327213,18982,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1512,FY2016Q2,Wine,Italy Wine,Italy Sparkling Wine,1141023,68546,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1517,FY2016Q2,Wine,Italy Wine,Italy White Wine,4867573,374849,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1522,FY2016Q2,Wine,Italy Wine,Prosecco Wine,2612670,142477,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1527,FY2016Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1532,FY2016Q2,Wine,New Zealand Wine,New Zealand Red Wine,699397,33362,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1537,FY2016Q2,Wine,New Zealand Wine,New Zealand Rose Wine,17440,995,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1542,FY2016Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,92278,3907,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1547,FY2016Q2,Wine,New Zealand Wine,New Zealand White Wine,10001943,581461,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1552,FY2016Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,183197,13235,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1557,FY2016Q2,Wine,Other Country Wine,Other Country Red Wine,68963,3440,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1562,FY2016Q2,Wine,Other Country Wine,Other Country Rose Wine,5008,198,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1567,FY2016Q2,Wine,Other Country Wine,Other Country Sparkling Wine,12943,922,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1572,FY2016Q2,Wine,Other Country Wine,Other Country White Wine,22522,1156,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1577,FY2016Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,263899,21066,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1582,FY2016Q2,Wine,Other Style Wine,Mead,2386,92,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1587,FY2016Q2,Wine,Other Style Wine,Rice Wine,43215,3574,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1592,FY2016Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1597,FY2016Q2,Wine,Portugal Wine,Portugal Red Wine,485523,36070,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1602,FY2016Q2,Wine,Portugal Wine,Portugal Rose Wine,211005,22853,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1607,FY2016Q2,Wine,Portugal Wine,Portugal Sparkling Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1612,FY2016Q2,Wine,Portugal Wine,Portugal White Wine,459607,42288,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1617,FY2016Q2,Wine,Sake,Japan Sake,868477,31508,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1622,FY2016Q2,Wine,Sake,Other Country Sake,73096,3132,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1627,FY2016Q2,Wine,Sake,USA Sake,618923,73072,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1632,FY2016Q2,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1637,FY2016Q2,Wine,South Africa Wine,South Africa Red Wine,1367996,109279,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1642,FY2016Q2,Wine,South Africa Wine,South Africa Rose Wine,17841,1366,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1647,FY2016Q2,Wine,South Africa Wine,South Africa Sparkling Wine,77723,6060,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1652,FY2016Q2,Wine,South Africa Wine,South Africa White Wine,1082690,106448,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1657,FY2016Q2,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1662,FY2016Q2,Wine,Spain Wine,Spain Red Wine,4228479,331131,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1667,FY2016Q2,Wine,Spain Wine,Spain Rose Wine,112762,7788,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1672,FY2016Q2,Wine,Spain Wine,Spain Sparkling Wine,996708,63304,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1677,FY2016Q2,Wine,Spain Wine,Spain White Wine,480866,44046,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1682,FY2016Q2,Wine,USA Wine,USA Fruit and Dessert Wine,1341,108,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1687,FY2016Q2,Wine,USA Wine,USA Red Wine,20131433,1145461,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1692,FY2016Q2,Wine,USA Wine,USA Rose Wine,985931,129008,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1697,FY2016Q2,Wine,USA Wine,USA Sparkling Wine,376139,26164,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1702,FY2016Q2,Wine,USA Wine,USA White Wine,7611727,591463,2016,Q2,09-30,2015-09-30,2015,summer,2015-09-01
1707,FY2016Q3,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,148943324,44761473,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1712,FY2016Q3,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,19862814,4433613,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1717,FY2016Q3,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,31769139,8700198,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1722,FY2016Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,11332123,3086776,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1727,FY2016Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,184506,27223,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1732,FY2016Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,2619411,766143,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1737,FY2016Q3,Beer,Import Beer,Asia And South Pacific Beer,1685655,357325,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1742,FY2016Q3,Beer,Import Beer,Europe Beer,27019451,6041110,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1747,FY2016Q3,Beer,Import Beer,Mexico And Caribbean Beer,8632368,1719690,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1752,FY2016Q3,Beer,Import Beer,Other Country Beer,42022,9929,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1757,FY2016Q3,Beer,Import Beer,USA Beer,11799863,2736908,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1762,FY2016Q3,Refresh Bev,Cider,Domestic Cider,11530019,3016727,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1767,FY2016Q3,Refresh Bev,Cider,Import Cider,4016979,861647,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1772,FY2016Q3,Refresh Bev,Coolers,Malt-Based Coolers,2329606,519951,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1777,FY2016Q3,Refresh Bev,Coolers,Spirit Coolers,13682975,3118164,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1782,FY2016Q3,Refresh Bev,Coolers,Wine/Fruit Coolers,777734,158989,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1787,FY2016Q3,Spirits,Asian Spirits,China Spirits,684919,10105,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1792,FY2016Q3,Spirits,Asian Spirits,Korea Spirits,753108,42369,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1797,FY2016Q3,Spirits,Asian Spirits,Other Country Asian Spirits,59838,1996,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1802,FY2016Q3,Spirits,Gin,Dry Gin,9374550,352747,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1807,FY2016Q3,Spirits,Gin,Flavoured Gin,204976,6766,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1812,FY2016Q3,Spirits,Gin,Other Gin,206678,4753,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1817,FY2016Q3,Spirits,Grape and Fruit Brandy,Armagnac,50904,692,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1822,FY2016Q3,Spirits,Grape and Fruit Brandy,Brandy,3111883,129172,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1827,FY2016Q3,Spirits,Grape and Fruit Brandy,Cognac,2997128,23794,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1832,FY2016Q3,Spirits,Grape and Fruit Brandy,Eau de Vie,353151,7860,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1837,FY2016Q3,Spirits,Grape and Fruit Brandy,Grappa And Marc,83760,1686,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1842,FY2016Q3,Spirits,Grape and Fruit Brandy,Pisco,71253,1922,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1847,FY2016Q3,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,7617722,275718,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1852,FY2016Q3,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,3469446,141414,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1857,FY2016Q3,Spirits,Liqueurs,Cream/Dairy Liqueurs,15890059,656288,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1862,FY2016Q3,Spirits,Liqueurs,Fruit Liqueurs,5260027,190922,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1867,FY2016Q3,Spirits,Liqueurs,Nut Liqueurs,1878732,78074,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1872,FY2016Q3,Spirits,Liqueurs,Other Liqueurs,832984,32163,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1877,FY2016Q3,Spirits,Liqueurs,Whiskey Liqueurs,2288906,77240,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1882,FY2016Q3,Spirits,Other Spirits,Cachaca,30630,926,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1887,FY2016Q3,Spirits,Other Spirits,Flavoured Spirits,712041,15347,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1892,FY2016Q3,Spirits,Other Spirits,Miscellaneous/Other Spirits,680299,18706,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1897,FY2016Q3,Spirits,Other Spirits,Moonshine Spirits,235166,6891,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1902,FY2016Q3,Spirits,Other Spirits,Ready to Mix Cocktails,556356,28033,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1907,FY2016Q3,Spirits,Other Spirits,Ready to Serve Cocktails,482163,14609,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1912,FY2016Q3,Spirits,Other Spirits,Schnapps and Akvavit,118716,3108,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1917,FY2016Q3,Spirits,Rum,Amber Rum,8234116,315494,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1922,FY2016Q3,Spirits,Rum,Dark Rum,4292372,171276,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1927,FY2016Q3,Spirits,Rum,Flavoured Rum,206954,8666,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1932,FY2016Q3,Spirits,Rum,Spiced Rum,12412594,449953,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1937,FY2016Q3,Spirits,Rum,White Rum,9398007,400858,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1942,FY2016Q3,Spirits,Tequila,Blanco/Silver Tequila,1867893,46383,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1947,FY2016Q3,Spirits,Tequila,Flavoured Tequila,160767,4131,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1952,FY2016Q3,Spirits,Tequila,Gold Tequila,4508827,127701,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1957,FY2016Q3,Spirits,Tequila,Mezcal,73055,1078,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1962,FY2016Q3,Spirits,Vodka,Flavoured Vodka,3608460,131446,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1967,FY2016Q3,Spirits,Vodka,Straight Vodka,54884905,2193134,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1972,FY2016Q3,Spirits,Whisky,American Whiskey,3016063,95343,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1977,FY2016Q3,Spirits,Whisky,Blended Malt Scotch Whisky,124056,1495,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1982,FY2016Q3,Spirits,Whisky,Blended Scotch Whisky,9284541,319288,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1987,FY2016Q3,Spirits,Whisky,Bourbon Whiskey,3372322,92061,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
1992,FY2016Q3,Spirits,Whisky,Canadian Whisky,34234764,1385764,2016,Q3,12-31,2015-12-31,2015,winter,2015-12-01
