lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,cqtr
3337,FY2016Q4,Wine,South Africa Wine,South Africa Rose Wine,479,36,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3342,FY2016Q4,Wine,South Africa Wine,South Africa Sparkling Wine,81150,6259,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3347,FY2016Q4,Wine,South Africa Wine,South Africa White Wine,832089,79286,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3352,FY2016Q4,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3357,FY2016Q4,Wine,Spain Wine,Spain Red Wine,4942103,405508,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3362,FY2016Q4,Wine,Spain Wine,Spain Rose Wine,24450,1708,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3367,FY2016Q4,Wine,Spain Wine,Spain Sparkling Wine,852465,53450,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3372,FY2016Q4,Wine,Spain Wine,Spain White Wine,533768,66300,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3377,FY2016Q4,Wine,USA Wine,USA Fruit and Dessert Wine,963,68,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3382,FY2016Q4,Wine,USA Wine,USA Red Wine,20224440,1202721,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3387,FY2016Q4,Wine,USA Wine,USA Rose Wine,908257,122956,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3392,FY2016Q4,Wine,USA Wine,USA Sparkling Wine,311887,22684,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3397,FY2016Q4,Wine,USA Wine,USA White Wine,6276541,497869,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3402,FY2017Q1,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,162835884,48512946,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3407,FY2017Q1,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,24646071,5597740,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3412,FY2017Q1,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,36165067,10090814,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3417,FY2017Q1,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,18455041,5124926,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3422,FY2017Q1,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,266712,40086,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3427,FY2017Q1,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,2560056,722172,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3432,FY2017Q1,Beer,Import Beer,Asia And South Pacific Beer,1816808,380181,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3437,FY2017Q1,Beer,Import Beer,Europe Beer,28563532,6423421,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3442,FY2017Q1,Beer,Import Beer,Mexico And Caribbean Beer,13943679,2754303,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3447,FY2017Q1,Beer,Import Beer,Other Country Beer,58474,13473,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3452,FY2017Q1,Beer,Import Beer,USA Beer,14073536,3388968,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3457,FY2017Q1,Refresh Bev,Cider,Domestic Cider,17072882,4480209,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3462,FY2017Q1,Refresh Bev,Cider,Import Cider,6206188,1349212,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3467,FY2017Q1,Refresh Bev,Coolers,Malt-Based Coolers,5283859,1242866,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3472,FY2017Q1,Refresh Bev,Coolers,Spirit Coolers,28091409,6756579,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3477,FY2017Q1,Refresh Bev,Coolers,Wine/Fruit Coolers,978597,189648,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3482,FY2017Q1,Spirits,Asian Spirits,China Spirits,868542,9676,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3487,FY2017Q1,Spirits,Asian Spirits,Korea Spirits,720910,40485,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3492,FY2017Q1,Spirits,Asian Spirits,Other Country Asian Spirits,68035,2091,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3497,FY2017Q1,Spirits,Gin,Dry Gin,10553388,399543,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3502,FY2017Q1,Spirits,Gin,Flavoured Gin,349008,12381,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3507,FY2017Q1,Spirits,Gin,Other Gin,219840,5048,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3512,FY2017Q1,Spirits,Grape and Fruit Brandy,Armagnac,69614,559,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3517,FY2017Q1,Spirits,Grape and Fruit Brandy,Brandy,2238256,94098,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3522,FY2017Q1,Spirits,Grape and Fruit Brandy,Cognac,2146048,15495,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3527,FY2017Q1,Spirits,Grape and Fruit Brandy,Eau de Vie,227211,4932,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3532,FY2017Q1,Spirits,Grape and Fruit Brandy,Grappa And Marc,60102,1196,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3537,FY2017Q1,Spirits,Grape and Fruit Brandy,Pisco,77873,2125,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3542,FY2017Q1,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,5883590,210164,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3547,FY2017Q1,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1327753,55048,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3552,FY2017Q1,Spirits,Liqueurs,Cream/Dairy Liqueurs,5228738,217648,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3557,FY2017Q1,Spirits,Liqueurs,Fruit Liqueurs,4098687,157012,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3562,FY2017Q1,Spirits,Liqueurs,Nut Liqueurs,1435664,62101,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3567,FY2017Q1,Spirits,Liqueurs,Other Liqueurs,538747,20390,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3572,FY2017Q1,Spirits,Liqueurs,Whiskey Liqueurs,1231350,41534,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3577,FY2017Q1,Spirits,Other Spirits,Cachaca,42809,1309,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3582,FY2017Q1,Spirits,Other Spirits,Flavoured Spirits,702014,14700,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3587,FY2017Q1,Spirits,Other Spirits,Miscellaneous/Other Spirits,317782,7065,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3592,FY2017Q1,Spirits,Other Spirits,Moonshine Spirits,145670,4576,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3597,FY2017Q1,Spirits,Other Spirits,Ready to Mix Cocktails,695285,35233,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3602,FY2017Q1,Spirits,Other Spirits,Ready to Serve Cocktails,567707,26088,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3607,FY2017Q1,Spirits,Other Spirits,Schnapps and Akvavit,68686,1839,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3612,FY2017Q1,Spirits,Rum,Amber Rum,5483571,205720,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3617,FY2017Q1,Spirits,Rum,Dark Rum,2652896,103340,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3622,FY2017Q1,Spirits,Rum,Flavoured Rum,408285,17072,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3627,FY2017Q1,Spirits,Rum,Spiced Rum,7415859,271172,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3632,FY2017Q1,Spirits,Rum,White Rum,8026962,337404,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3637,FY2017Q1,Spirits,Tequila,Blanco/Silver Tequila,2438246,66050,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3642,FY2017Q1,Spirits,Tequila,Flavoured Tequila,105463,2988,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3647,FY2017Q1,Spirits,Tequila,Gold Tequila,5407253,157800,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3652,FY2017Q1,Spirits,Tequila,Mezcal,147826,2266,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3657,FY2017Q1,Spirits,Vodka,Flavoured Vodka,3399213,127854,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3662,FY2017Q1,Spirits,Vodka,Straight Vodka,50825874,2048829,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3667,FY2017Q1,Spirits,Whisky,American Whiskey,2361439,75836,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3672,FY2017Q1,Spirits,Whisky,Blended Malt Scotch Whisky,76779,909,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3677,FY2017Q1,Spirits,Whisky,Blended Scotch Whisky,7458266,259264,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3682,FY2017Q1,Spirits,Whisky,Bourbon Whiskey,2767776,77179,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3687,FY2017Q1,Spirits,Whisky,Canadian Whisky,25152489,1017105,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3692,FY2017Q1,Spirits,Whisky,Flavoured Whisky,18575,766,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3697,FY2017Q1,Spirits,Whisky,Irish Whiskey,2155405,60802,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3702,FY2017Q1,Spirits,Whisky,Other Country Whisky,442332,5700,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3707,FY2017Q1,Spirits,Whisky,Single Malt Scotch Whisky,8210736,110552,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3712,FY2017Q1,Wine,Argentina Wine,Argentina Red Wine,9078860,638186,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3717,FY2017Q1,Wine,Argentina Wine,Argentina Rose Wine,90985,6991,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3722,FY2017Q1,Wine,Argentina Wine,Argentina Sparkling Wine,9647,453,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3727,FY2017Q1,Wine,Argentina Wine,Argentina White Wine,770065,64051,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3732,FY2017Q1,Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3737,FY2017Q1,Wine,Australia Wine,Australia Red Wine,9378418,657118,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3742,FY2017Q1,Wine,Australia Wine,Australia Rose Wine,155450,11918,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3747,FY2017Q1,Wine,Australia Wine,Australia Sparkling Wine,616245,48315,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3752,FY2017Q1,Wine,Australia Wine,Australia White Wine,5002325,460918,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3757,FY2017Q1,Wine,Austria Wine,Austria Red Wine,7938,315,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3762,FY2017Q1,Wine,Austria Wine,Austria Rose Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3767,FY2017Q1,Wine,Austria Wine,Austria Sparkling Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3772,FY2017Q1,Wine,Austria Wine,Austria White Wine,39622,1830,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3777,FY2017Q1,Wine,Bulgaria Wine,Bulgaria Red Wine,22463,2074,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3782,FY2017Q1,Wine,Bulgaria Wine,Bulgaria Sparkling Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3787,FY2017Q1,Wine,Bulgaria Wine,Bulgaria White Wine,293,27,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3792,FY2017Q1,Wine,Canada - BC,Canada - BC Dessert Wine,188760,4095,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3797,FY2017Q1,Wine,Canada - BC,Canada - BC Fruit Wine,1059410,47957,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3802,FY2017Q1,Wine,Canada - BC,Canada - BC Ice Wine,1877457,15586,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3807,FY2017Q1,Wine,Canada - BC,Canada - BC Red Wine,54806696,4348036,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3812,FY2017Q1,Wine,Canada - BC,Canada - BC Rose Wine,5364608,361251,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3817,FY2017Q1,Wine,Canada - BC,Canada - BC Sparkling Wine,1943461,82635,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3822,FY2017Q1,Wine,Canada - BC,Canada - BC White Wine,58276153,5298677,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3827,FY2017Q1,Wine,Canada - Other,Canada - Other Dessert Wine,4562,144,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3832,FY2017Q1,Wine,Canada - Other,Canada - Other Fruit Wine,25394,472,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3837,FY2017Q1,Wine,Canada - Other,Canada - Other Ice Wine,832870,11020,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3842,FY2017Q1,Wine,Canada - Other,Canada - Other Red Wine,108094,5681,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3847,FY2017Q1,Wine,Canada - Other,Canada - Other Rose Wine,1001,63,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3852,FY2017Q1,Wine,Canada - Other,Canada - Other Sparkling Wine,367192,57309,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3857,FY2017Q1,Wine,Canada - Other,Canada - Other White Wine,60771,4833,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3862,FY2017Q1,Wine,Chile Wine,Chile Fruit and Dessert Wine,6926,224,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3867,FY2017Q1,Wine,Chile Wine,Chile Red Wine,6559625,624839,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3872,FY2017Q1,Wine,Chile Wine,Chile Rose Wine,157462,11748,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3877,FY2017Q1,Wine,Chile Wine,Chile Sparkling Wine,50177,3031,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3882,FY2017Q1,Wine,Chile Wine,Chile White Wine,3231155,333050,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3887,FY2017Q1,Wine,China Wine,China Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3892,FY2017Q1,Wine,China Wine,China Red Wine,3117,140,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3897,FY2017Q1,Wine,China Wine,China White Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3902,FY2017Q1,Wine,Fortified Wine,Other Fortified Domestic Wine,1389525,157058,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3907,FY2017Q1,Wine,Fortified Wine,Other Fortified Import Wine,451255,32214,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3912,FY2017Q1,Wine,Fortified Wine,Port Wine,513018,16301,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3917,FY2017Q1,Wine,Fortified Wine,Sherry Wine,211959,11986,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3922,FY2017Q1,Wine,Fortified Wine,Vermouth Wine,533128,55490,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3927,FY2017Q1,Wine,France Wine,France Champagne Wine,2832223,32507,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3932,FY2017Q1,Wine,France Wine,France Fruit and Dessert Wine,17696,294,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3937,FY2017Q1,Wine,France Wine,France Red Wine,8560778,363528,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3942,FY2017Q1,Wine,France Wine,France Rose Wine,2072236,119572,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3947,FY2017Q1,Wine,France Wine,France Sparkling Wine,611176,35043,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3952,FY2017Q1,Wine,France Wine,France White Wine,3397433,166407,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3957,FY2017Q1,Wine,Georgia Wine,Georgia Red Wine,19514,1054,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3962,FY2017Q1,Wine,Georgia Wine,Georgia White Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3967,FY2017Q1,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3972,FY2017Q1,Wine,Germany Wine,Germany Red Wine,42749,2608,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3977,FY2017Q1,Wine,Germany Wine,Germany Rose Wine,18900,1348,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3982,FY2017Q1,Wine,Germany Wine,Germany Sparkling Wine,665958,42655,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3987,FY2017Q1,Wine,Germany Wine,Germany White Wine,1269606,92766,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3992,FY2017Q1,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3997,FY2017Q1,Wine,Greece Wine,Greece Red Wine,123077,10220,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4002,FY2017Q1,Wine,Greece Wine,Greece Rose Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4007,FY2017Q1,Wine,Greece Wine,Greece White Wine,123766,11233,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4012,FY2017Q1,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,13201,250,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4017,FY2017Q1,Wine,Hungary Wine,Hungary Red Wine,30538,2350,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4022,FY2017Q1,Wine,Hungary Wine,Hungary Sparkling Wine,65079,5378,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4027,FY2017Q1,Wine,Hungary Wine,Hungary White Wine,148235,13886,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4032,FY2017Q1,Wine,Israel Wine,Israel Red Wine,26229,1398,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4037,FY2017Q1,Wine,Israel Wine,Israel Rose Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4042,FY2017Q1,Wine,Israel Wine,Israel White Wine,23062,1252,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4047,FY2017Q1,Wine,Italy Wine,Italy Fruit and Dessert Wine,5888,74,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4052,FY2017Q1,Wine,Italy Wine,Italy Red Wine,10063102,578763,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4057,FY2017Q1,Wine,Italy Wine,Italy Rose Wine,193735,10810,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4062,FY2017Q1,Wine,Italy Wine,Italy Sparkling Wine,1333002,79019,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4067,FY2017Q1,Wine,Italy Wine,Italy White Wine,5006143,384351,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4072,FY2017Q1,Wine,Italy Wine,Prosecco Wine,2892385,158715,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4077,FY2017Q1,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4082,FY2017Q1,Wine,New Zealand Wine,New Zealand Red Wine,662592,29936,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4087,FY2017Q1,Wine,New Zealand Wine,New Zealand Rose Wine,131285,7106,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4092,FY2017Q1,Wine,New Zealand Wine,New Zealand Sparkling Wine,147755,6923,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4097,FY2017Q1,Wine,New Zealand Wine,New Zealand White Wine,9893920,556128,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4102,FY2017Q1,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,186836,12683,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4107,FY2017Q1,Wine,Other Country Wine,Other Country Red Wine,70246,3657,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4112,FY2017Q1,Wine,Other Country Wine,Other Country Rose Wine,6660,270,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4117,FY2017Q1,Wine,Other Country Wine,Other Country Sparkling Wine,3378,110,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4122,FY2017Q1,Wine,Other Country Wine,Other Country White Wine,31261,1880,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4127,FY2017Q1,Wine,Other Style Wine,Aperitif And Flavoured Wine,175786,13053,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4132,FY2017Q1,Wine,Other Style Wine,Mead,9705,464,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4137,FY2017Q1,Wine,Other Style Wine,Rice Wine,59687,3687,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4142,FY2017Q1,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4147,FY2017Q1,Wine,Portugal Wine,Portugal Red Wine,499127,37772,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4152,FY2017Q1,Wine,Portugal Wine,Portugal Rose Wine,207898,21568,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4157,FY2017Q1,Wine,Portugal Wine,Portugal Sparkling Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4162,FY2017Q1,Wine,Portugal Wine,Portugal White Wine,534439,45598,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4167,FY2017Q1,Wine,Sake,Japan Sake,954081,33239,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4172,FY2017Q1,Wine,Sake,Other Country Sake,72885,3046,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4177,FY2017Q1,Wine,Sake,USA Sake,656747,77599,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4182,FY2017Q1,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4187,FY2017Q1,Wine,South Africa Wine,South Africa Red Wine,1467646,115736,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4192,FY2017Q1,Wine,South Africa Wine,South Africa Rose Wine,30560,2386,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4197,FY2017Q1,Wine,South Africa Wine,South Africa Sparkling Wine,46628,3256,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4202,FY2017Q1,Wine,South Africa Wine,South Africa White Wine,1292286,124402,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4207,FY2017Q1,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4212,FY2017Q1,Wine,Spain Wine,Spain Red Wine,4277468,300601,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4217,FY2017Q1,Wine,Spain Wine,Spain Rose Wine,151289,12365,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4222,FY2017Q1,Wine,Spain Wine,Spain Sparkling Wine,1038362,63701,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4227,FY2017Q1,Wine,Spain Wine,Spain White Wine,332865,22516,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4232,FY2017Q1,Wine,USA Wine,USA Fruit and Dessert Wine,7070,754,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4237,FY2017Q1,Wine,USA Wine,USA Red Wine,20053888,1102856,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4242,FY2017Q1,Wine,USA Wine,USA Rose Wine,1093363,138332,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4247,FY2017Q1,Wine,USA Wine,USA Sparkling Wine,379270,24628,2017,Q1,06-30,2016-06-03,2016,summer,Q2
4252,FY2017Q1,Wine,USA Wine,USA White Wine,7227884,544248,2017,Q1,06-30,2016-06-03,2016,summer,Q2
3403,FY2017Q2,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,156376777,46487521,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3408,FY2017Q2,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,25842726,5972354,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3413,FY2017Q2,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,37609023,10499328,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3418,FY2017Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,18572888,5304429,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3423,FY2017Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,260430,39901,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3428,FY2017Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,2514621,697069,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3433,FY2017Q2,Beer,Import Beer,Asia And South Pacific Beer,1848068,398285,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3438,FY2017Q2,Beer,Import Beer,Europe Beer,28880680,6481183,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3443,FY2017Q2,Beer,Import Beer,Mexico And Caribbean Beer,15003177,2947939,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3448,FY2017Q2,Beer,Import Beer,Other Country Beer,56119,12767,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3453,FY2017Q2,Beer,Import Beer,USA Beer,14998898,3667047,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3458,FY2017Q2,Refresh Bev,Cider,Domestic Cider,17263947,4526008,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3463,FY2017Q2,Refresh Bev,Cider,Import Cider,6382230,1380002,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3468,FY2017Q2,Refresh Bev,Coolers,Malt-Based Coolers,6055690,1396645,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3473,FY2017Q2,Refresh Bev,Coolers,Spirit Coolers,29437842,6923499,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3478,FY2017Q2,Refresh Bev,Coolers,Wine/Fruit Coolers,967848,182730,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3483,FY2017Q2,Spirits,Asian Spirits,China Spirits,730927,9099,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3488,FY2017Q2,Spirits,Asian Spirits,Korea Spirits,707798,39797,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3493,FY2017Q2,Spirits,Asian Spirits,Other Country Asian Spirits,65609,2027,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3498,FY2017Q2,Spirits,Gin,Dry Gin,11329100,424602,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3503,FY2017Q2,Spirits,Gin,Flavoured Gin,410780,14628,2017,Q2,09-30,2016-09-30,2016,summer,Q3
3508,FY2017Q2,Spirits,Gin,Other Gin,261678,5982,2017,Q2,09-30,2016-09-30,2016,summer,Q3
